rainfall,year,month,country
0.42329,2008,4,NER
7.91867,2008,5,NER
23.8683,2008,6,NER
52.8229,2008,7,NER
72.3937,2008,8,NER
23.874,2008,9,NER
1.78012,2008,10,NER
0.00421,2008,11,NER
0.00224,2008,12,NER
0.01006,2009,1,NER
0.44219,2009,2,NER
0.18926,2009,3,NER
0.78455,2009,4,NER
7.603,2009,5,NER
15.6683,2009,6,NER
41.8129,2009,7,NER
66.5468,2009,8,NER
21.3129,2009,9,NER
5.46948,2009,10,NER
0.0302,2009,11,NER
0.00046,2009,12,NER
0.01006,2010,1,NER
0.42343,2010,2,NER
0.12781,2010,3,NER
1.74398,2010,4,NER
4.09621,2010,5,NER
26.911,2010,6,NER
57.8172,2010,7,NER
62.7878,2010,8,NER
28.1569,2010,9,NER
5.38521,2010,10,NER
0.01041,2010,11,NER
0,2010,12,NER
0.01006,2011,1,NER
0.63398,2011,2,NER
0.216,2011,3,NER
0.38973,2011,4,NER
3.22857,2011,5,NER
22.4465,2011,6,NER
35.0852,2011,7,NER
62.9503,2011,8,NER
23.6545,2011,9,NER
3.21585,2011,10,NER
0,2011,11,NER
0.03785,2011,12,NER
0.01006,2012,1,NER
0.67297,2012,2,NER
0.15607,2012,3,NER
1.64494,2012,4,NER
6.93845,2012,5,NER
20.4473,2012,6,NER
58.4524,2012,7,NER
82.2149,2012,8,NER
38.9297,2012,9,NER
3.62968,2012,10,NER
0.00015,2012,11,NER
0.04535,2012,12,NER
0.01006,2013,1,NER
0.49562,2013,2,NER
0.21329,2013,3,NER
7.61959,2013,4,NER
3.71137,2013,5,NER
15.04,2013,6,NER
42.6913,2013,7,NER
96.418,2013,8,NER
18.0173,2013,9,NER
2.75481,2013,10,NER
0.00677,2013,11,NER
0.00022,2013,12,NER
0.01006,2014,1,NER
0.43522,2014,2,NER
0.05548,2014,3,NER
2.35025,2014,4,NER
7.44845,2014,5,NER
11.269,2014,6,NER
42.8673,2014,7,NER
62.7741,2014,8,NER
32.0907,2014,9,NER
2.46497,2014,10,NER
0.00029,2014,11,NER
0,2014,12,NER
0.01006,2015,1,NER
0.53019,2015,2,NER
0.65348,2015,3,NER
0.3234,2015,4,NER
1.06717,2015,5,NER
10.6574,2015,6,NER
49.6855,2015,7,NER
93.3418,2015,8,NER
21.7515,2015,9,NER
5.2287,2015,10,NER
0.00097,2015,11,NER
0.00655,2015,12,NER
0.01006,2016,1,NER
0.43771,2016,2,NER
0.19152,2016,3,NER
1.89678,2016,4,NER
6.00588,2016,5,NER
29.1869,2016,6,NER
61.9636,2016,7,NER
70.5728,2016,8,NER
28.9177,2016,9,NER
1.91832,2016,10,NER
0,2016,11,NER
0,2016,12,NER
0.56827,1991,1,NGA
12.5963,1991,2,NGA
38.9426,1991,3,NGA
98.4857,1991,4,NGA
189.668,1991,5,NGA
157.554,1991,6,NGA
224.986,1991,7,NGA
262.47,1991,8,NGA
133.625,1991,9,NGA
93.3881,1991,10,NGA
5.98557,1991,11,NGA
2.79609,1991,12,NGA
0.19622,1992,1,NGA
1.27298,1992,2,NGA
29.8397,1992,3,NGA
68.5481,1992,4,NGA
131.708,1992,5,NGA
136.108,1992,6,NGA
216.875,1992,7,NGA
203.548,1992,8,NGA
212.437,1992,9,NGA
69.4556,1992,10,NGA
16.0526,1992,11,NGA
1.48318,1992,12,NGA
1.11324,1993,1,NGA
7.11975,1993,2,NGA
39.1069,1993,3,NGA
51.3995,1993,4,NGA
111.77,1993,5,NGA
153.759,1993,6,NGA
208.729,1993,7,NGA
233.516,1993,8,NGA
178.795,1993,9,NGA
61.5325,1993,10,NGA
19.4932,1993,11,NGA
5.80274,1993,12,NGA
9.54506,1994,1,NGA
3.49206,1994,2,NGA
18.9725,1994,3,NGA
80.504,1994,4,NGA
105.613,1994,5,NGA
147.721,1994,6,NGA
190.789,1994,7,NGA
270.932,1994,8,NGA
233.765,1994,9,NGA
126.64,1994,10,NGA
10.039,1994,11,NGA
1.15658,1994,12,NGA
2.50377,1995,1,NGA
7.1796,1995,2,NGA
40.2115,1995,3,NGA
73.4096,1995,4,NGA
110.026,1995,5,NGA
163.532,1995,6,NGA
213.009,1995,7,NGA
256.894,1995,8,NGA
172.676,1995,9,NGA
106.012,1995,10,NGA
17.0134,1995,11,NGA
3.76371,1995,12,NGA
1.68098,1996,1,NGA
14.9989,1996,2,NGA
36.6637,1996,3,NGA
83.0127,1996,4,NGA
132.63,1996,5,NGA
173.023,1996,6,NGA
204.767,1996,7,NGA
245.977,1996,8,NGA
223.176,1996,9,NGA
103.926,1996,10,NGA
6.59934,1996,11,NGA
2.18128,1996,12,NGA
3.6728,1997,1,NGA
0.39711,1997,2,NGA
36.5212,1997,3,NGA
101.458,1997,4,NGA
134.065,1997,5,NGA
187.852,1997,6,NGA
174.829,1997,7,NGA
190.967,1997,8,NGA
204.778,1997,9,NGA
133.697,1997,10,NGA
23.4721,1997,11,NGA
6.51641,1997,12,NGA
4.69665,1998,1,NGA
7.21266,1998,2,NGA
25.7796,1998,3,NGA
69.5023,1998,4,NGA
124.74,1998,5,NGA
160.263,1998,6,NGA
194.72,1998,7,NGA
221.844,1998,8,NGA
214.187,1998,9,NGA
103.942,1998,10,NGA
12.6137,1998,11,NGA
3.03966,1998,12,NGA
4.57162,1999,1,NGA
11.9447,1999,2,NGA
19.9044,1999,3,NGA
54.1758,1999,4,NGA
97.1804,1999,5,NGA
135.182,1999,6,NGA
233.627,1999,7,NGA
253.174,1999,8,NGA
235.493,1999,9,NGA
176.338,1999,10,NGA
13.1203,1999,11,NGA
0.91992,1999,12,NGA
0.99283,2000,1,NGA
0.50699,2000,2,NGA
14.2479,2000,3,NGA
44.2578,2000,4,NGA
111.748,2000,5,NGA
166.054,2000,6,NGA
219.219,2000,7,NGA
237.244,2000,8,NGA
202.631,2000,9,NGA
116.249,2000,10,NGA
4.75667,2000,11,NGA
1.33699,2000,12,NGA
1.20985,2001,1,NGA
5.42819,2001,2,NGA
19.4303,2001,3,NGA
74.0272,2001,4,NGA
112.897,2001,5,NGA
155.874,2001,6,NGA
195.716,2001,7,NGA
225.158,2001,8,NGA
221.767,2001,9,NGA
75.3941,2001,10,NGA
8.91354,2001,11,NGA
2.52888,2001,12,NGA
5.55941,2002,1,NGA
4.59857,2002,2,NGA
26.6168,2002,3,NGA
54.1379,2002,4,NGA
81.5515,2002,5,NGA
133.687,2002,6,NGA
202.998,2002,7,NGA
202.406,2002,8,NGA
214.024,2002,9,NGA
147.191,2002,10,NGA
11.0049,2002,11,NGA
2.00455,2002,12,NGA
16.3734,2003,1,NGA
10.3384,2003,2,NGA
21.5315,2003,3,NGA
94.2348,2003,4,NGA
128.862,2003,5,NGA
212.395,2003,6,NGA
227.618,2003,7,NGA
278.704,2003,8,NGA
237.387,2003,9,NGA
99.2362,2003,10,NGA
19.0061,2003,11,NGA
1.27818,2003,12,NGA
7.4092,2004,1,NGA
5.8169,2004,2,NGA
18.2679,2004,3,NGA
58.7616,2004,4,NGA
162.515,2004,5,NGA
138.929,2004,6,NGA
197.763,2004,7,NGA
220.484,2004,8,NGA
201.208,2004,9,NGA
85.2451,2004,10,NGA
21.1031,2004,11,NGA
5.33164,2004,12,NGA
1.71663,2005,1,NGA
10.9712,2005,2,NGA
35.6595,2005,3,NGA
52.4338,2005,4,NGA
123.696,2005,5,NGA
219.752,2005,6,NGA
171.552,2005,7,NGA
211.016,2005,8,NGA
209.321,2005,9,NGA
85.1614,2005,10,NGA
11.7628,2005,11,NGA
2.26669,2005,12,NGA
5.24498,2006,1,NGA
8.66074,2006,2,NGA
27.7833,2006,3,NGA
37.8805,2006,4,NGA
104.996,2006,5,NGA
136.77,2006,6,NGA
171.711,2006,7,NGA
259.905,2006,8,NGA
293.851,2006,9,NGA
110.846,2006,10,NGA
15.191,2006,11,NGA
1.99192,2006,12,NGA
1.83522,2007,1,NGA
7.7188,2007,2,NGA
14.9161,2007,3,NGA
62.8393,2007,4,NGA
121.218,2007,5,NGA
164.724,2007,6,NGA
211.678,2007,7,NGA
255.825,2007,8,NGA
218.505,2007,9,NGA
83.4993,2007,10,NGA
15.2047,2007,11,NGA
7.12177,2007,12,NGA
2.77127,2008,1,NGA
6.47336,2008,2,NGA
23.4131,2008,3,NGA
41.217,2008,4,NGA
116.771,2008,5,NGA
157.756,2008,6,NGA
302.379,2008,7,NGA
236.75,2008,8,NGA
206.908,2008,9,NGA
104.653,2008,10,NGA
10.4149,2008,11,NGA
9.57093,2008,12,NGA
3.10239,2009,1,NGA
8.34678,2009,2,NGA
23.8668,2009,3,NGA
60.1237,2009,4,NGA
140.737,2009,5,NGA
157.383,2009,6,NGA
181.438,2009,7,NGA
251.986,2009,8,NGA
174.511,2009,9,NGA
117.283,2009,10,NGA
12.5207,2009,11,NGA
1.50812,2009,12,NGA
2.08948,2010,1,NGA
8.73563,2010,2,NGA
18.9982,2010,3,NGA
60.8935,2010,4,NGA
99.5974,2010,5,NGA
179.423,2010,6,NGA
222.416,2010,7,NGA
227.779,2010,8,NGA
227.158,2010,9,NGA
140.12,2010,10,NGA
29.4813,2010,11,NGA
3.98029,2010,12,NGA
1.42689,2011,1,NGA
18.0224,2011,2,NGA
8.7958,2011,3,NGA
35.8884,2011,4,NGA
100.504,2011,5,NGA
113.528,2011,6,NGA
144.005,2011,7,NGA
192.075,2011,8,NGA
215.684,2011,9,NGA
125.268,2011,10,NGA
7.62675,2011,11,NGA
2.62243,2011,12,NGA
3.52425,2012,1,NGA
10.6077,2012,2,NGA
9.43342,2012,3,NGA
50.7636,2012,4,NGA
148.976,2012,5,NGA
207.738,2012,6,NGA
191.454,2012,7,NGA
222.647,2012,8,NGA
227.698,2012,9,NGA
119.827,2012,10,NGA
13.0916,2012,11,NGA
3.32128,2012,12,NGA
5.57537,2013,1,NGA
4.0265,2013,2,NGA
40.6156,2013,3,NGA
63.822,2013,4,NGA
71.7674,2013,5,NGA
159.801,2013,6,NGA
132.418,2013,7,NGA
201.795,2013,8,NGA
184.568,2013,9,NGA
77.965,2013,10,NGA
7.43363,2013,11,NGA
9.297,2013,12,NGA
3.42222,2014,1,NGA
5.32548,2014,2,NGA
20.1162,2014,3,NGA
90.945,2014,4,NGA
120.8,2014,5,NGA
123.055,2014,6,NGA
163.131,2014,7,NGA
220.836,2014,8,NGA
243.53,2014,9,NGA
98.7443,2014,10,NGA
12.6312,2014,11,NGA
3.54086,2014,12,NGA
0.7034,2015,1,NGA
7.7622,2015,2,NGA
45.5051,2015,3,NGA
22.0359,2015,4,NGA
76.5516,2015,5,NGA
153.85,2015,6,NGA
125.849,2015,7,NGA
239.792,2015,8,NGA
172.782,2015,9,NGA
116.428,2015,10,NGA
10.9163,2015,11,NGA
1.94941,2015,12,NGA
1.34655,2016,1,NGA
2.68587,2016,2,NGA
52.1597,2016,3,NGA
64.8811,2016,4,NGA
138.707,2016,5,NGA
220.81,2016,6,NGA
157.084,2016,7,NGA
245.549,2016,8,NGA
235.456,2016,9,NGA
110.164,2016,10,NGA
6.83095,2016,11,NGA
0.74864,2016,12,NGA
0.27887,1991,1,SEN
0.0067,1991,2,SEN
0.00353,1991,3,SEN
0.49112,1991,4,SEN
8.78124,1991,5,SEN
40.4014,1991,6,SEN
144.399,1991,7,SEN
163.246,1991,8,SEN
158.425,1991,9,SEN
78.0504,1991,10,SEN
0.15223,1991,11,SEN
0.07411,1991,12,SEN
0.40036,1992,1,SEN
2.28652,1992,2,SEN
0.2525,1992,3,SEN
0.70865,1992,4,SEN
21.6004,1992,5,SEN
64.2099,1992,6,SEN
128.473,1992,7,SEN
198.808,1992,8,SEN
148.284,1992,9,SEN
42.098,1992,10,SEN
1.19564,1992,11,SEN
0.08544,1992,12,SEN
0.35828,1993,1,SEN
0.85692,1993,2,SEN
0.03017,1993,3,SEN
2.86514,1993,4,SEN
4.41617,1993,5,SEN
53.6032,1993,6,SEN
160.88,1993,7,SEN
204.498,1993,8,SEN
167.395,1993,9,SEN
38.2063,1993,10,SEN
4.06514,1993,11,SEN
0.28609,1993,12,SEN
0.00038,1994,1,SEN
0.01114,1994,2,SEN
0.03283,1994,3,SEN
0.37056,1994,4,SEN
10.1375,1994,5,SEN
56.7906,1994,6,SEN
160.119,1994,7,SEN
286.075,1994,8,SEN
186.271,1994,9,SEN
69.3095,1994,10,SEN
9.30298,1994,11,SEN
0.02341,1994,12,SEN
0.00038,1995,1,SEN
0.1442,1995,2,SEN
0.11415,1995,3,SEN
0.40565,1995,4,SEN
7.22153,1995,5,SEN
59.0269,1995,6,SEN
155.51,1995,7,SEN
261.292,1995,8,SEN
159.749,1995,9,SEN
47.9357,1995,10,SEN
0.38509,1995,11,SEN
0.47304,1995,12,SEN
0.01027,1996,1,SEN
0.09347,1996,2,SEN
0.24952,1996,3,SEN
0.04202,1996,4,SEN
9.71933,1996,5,SEN
47.9073,1996,6,SEN
153.166,1996,7,SEN
214.975,1996,8,SEN
138.827,1996,9,SEN
57.8176,1996,10,SEN
2.61126,1996,11,SEN
0.04069,1996,12,SEN
0.04394,1997,1,SEN
0,1997,2,SEN
0.01071,1997,3,SEN
0.45204,1997,4,SEN
31.5741,1997,5,SEN
100.632,1997,6,SEN
83.0063,1997,7,SEN
218.541,1997,8,SEN
171.244,1997,9,SEN
39.3807,1997,10,SEN
0.57703,1997,11,SEN
6.00E-05,1997,12,SEN
0,1998,1,SEN
0.03452,1998,2,SEN
0,1998,3,SEN
0.21797,1998,4,SEN
4.97435,1998,5,SEN
38.08,1998,6,SEN
119.393,1998,7,SEN
229.651,1998,8,SEN
243.206,1998,9,SEN
22.7466,1998,10,SEN
0,1998,11,SEN
0.04627,1998,12,SEN
0.0224,1999,1,SEN
0.03189,1999,2,SEN
0.00207,1999,3,SEN
1.10908,1999,4,SEN
12.8599,1999,5,SEN
53.9629,1999,6,SEN
159.35,1999,7,SEN
311.47,1999,8,SEN
197.299,1999,9,SEN
132.548,1999,10,SEN
1.5323,1999,11,SEN
0.10974,1999,12,SEN
0.18621,2000,1,SEN
0.00727,2000,2,SEN
0.04524,2000,3,SEN
0.31128,2000,4,SEN
2.20104,2000,5,SEN
62.556,2000,6,SEN
189.829,2000,7,SEN
216.906,2000,8,SEN
148.073,2000,9,SEN
102.552,2000,10,SEN
3.85705,2000,11,SEN
0,2000,12,SEN
0,2001,1,SEN
0,2001,2,SEN
0,2001,3,SEN
0.22244,2001,4,SEN
2.6458,2001,5,SEN
104.418,2001,6,SEN
159.178,2001,7,SEN
152.265,2001,8,SEN
167.129,2001,9,SEN
30.5995,2001,10,SEN
13.1797,2001,11,SEN
0,2001,12,SEN
0.22028,2002,1,SEN
1.00E-05,2002,2,SEN
0.01971,2002,3,SEN
0.65533,2002,4,SEN
7.27892,2002,5,SEN
54.4361,2002,6,SEN
61.8424,2002,7,SEN
159.834,2002,8,SEN
127.958,2002,9,SEN
73.3797,2002,10,SEN
0,2002,11,SEN
0.18625,2002,12,SEN
0,2003,1,SEN
0.53098,2003,2,SEN
0,2003,3,SEN
1.23027,2003,4,SEN
0.98661,2003,5,SEN
82.0685,2003,6,SEN
164.91,2003,7,SEN
280.298,2003,8,SEN
228.855,2003,9,SEN
81.0884,2003,10,SEN
3.00939,2003,11,SEN
0,2003,12,SEN
0.8578,2004,1,SEN
1.83649,2004,2,SEN
9.00E-05,2004,3,SEN
0.3253,2004,4,SEN
16.5653,2004,5,SEN
89.7428,2004,6,SEN
182.715,2004,7,SEN
205.168,2004,8,SEN
150.342,2004,9,SEN
9.57717,2004,10,SEN
3.20161,2004,11,SEN
0,2004,12,SEN
0,2005,1,SEN
1.44971,2005,2,SEN
0.48303,2005,3,SEN
0.03931,2005,4,SEN
26.6739,2005,5,SEN
99.4434,2005,6,SEN
231.502,2005,7,SEN
251.926,2005,8,SEN
217.738,2005,9,SEN
53.635,2005,10,SEN
0.31021,2005,11,SEN
0,2005,12,SEN
0.00044,2006,1,SEN
0.14448,2006,2,SEN
0,2006,3,SEN
0.00231,2006,4,SEN
6.73041,2006,5,SEN
94.4122,2006,6,SEN
102.217,2006,7,SEN
249.964,2006,8,SEN
180.573,2006,9,SEN
52.1983,2006,10,SEN
0,2006,11,SEN
0,2006,12,SEN
0.00023,2007,1,SEN
1.00E-05,2007,2,SEN
0.00352,2007,3,SEN
0,2007,4,SEN
6.55412,2007,5,SEN
34.3286,2007,6,SEN
149.629,2007,7,SEN
234.528,2007,8,SEN
184.418,2007,9,SEN
35.7443,2007,10,SEN
5.18871,2007,11,SEN
0,2007,12,SEN
0,2008,1,SEN
2.47635,2008,2,SEN
0.00501,2008,3,SEN
0.07926,2008,4,SEN
18.6689,2008,5,SEN
110.032,2008,6,SEN
189.245,2008,7,SEN
259.965,2008,8,SEN
178.026,2008,9,SEN
64.8147,2008,10,SEN
0,2008,11,SEN
0.0035,2008,12,SEN
0,2009,1,SEN
3.00E-05,2009,2,SEN
0.14563,2009,3,SEN
0.00568,2009,4,SEN
13.169,2009,5,SEN
67.8962,2009,6,SEN
179.396,2009,7,SEN
296.699,2009,8,SEN
212.626,2009,9,SEN
33.0147,2009,10,SEN
0.54743,2009,11,SEN
0.03281,2009,12,SEN
0,2010,1,SEN
1.00E-05,2010,2,SEN
0.00127,2010,3,SEN
2.42528,2010,4,SEN
12.5244,2010,5,SEN
86.7781,2010,6,SEN
205.501,2010,7,SEN
255.38,2010,8,SEN
298.288,2010,9,SEN
58.2705,2010,10,SEN
1.69745,2010,11,SEN
0,2010,12,SEN
2.00E-05,2011,1,SEN
0.01284,2011,2,SEN
0.03607,2011,3,SEN
0.04022,2011,4,SEN
9.24807,2011,5,SEN
57.4856,2011,6,SEN
122.016,2011,7,SEN
279.386,2011,8,SEN
154.564,2011,9,SEN
35.2374,2011,10,SEN
0.00717,2011,11,SEN
0.00517,2011,12,SEN
0,2012,1,SEN
0,2012,2,SEN
0,2012,3,SEN
1.80271,2012,4,SEN
28.4425,2012,5,SEN
76.1576,2012,6,SEN
159.051,2012,7,SEN
259.07,2012,8,SEN
241.516,2012,9,SEN
69.2795,2012,10,SEN
0.00018,2012,11,SEN
0.23118,2012,12,SEN
0.00098,2013,1,SEN
0.00911,2013,2,SEN
0,2013,3,SEN
0.76468,2013,4,SEN
9.7784,2013,5,SEN
53.9232,2013,6,SEN
126.276,2013,7,SEN
267.197,2013,8,SEN
243.992,2013,9,SEN
60.2454,2013,10,SEN
3.06806,2013,11,SEN
0.20958,2013,12,SEN
0.13024,2014,1,SEN
0.47779,2014,2,SEN
0,2014,3,SEN
0.00258,2014,4,SEN
44.6933,2014,5,SEN
35.8572,2014,6,SEN
112.496,2014,7,SEN
221.504,2014,8,SEN
156.007,2014,9,SEN
78.4179,2014,10,SEN
0.51455,2014,11,SEN
0.00232,2014,12,SEN
0,2015,1,SEN
0.58721,2015,2,SEN
0.40173,2015,3,SEN
0.62338,2015,4,SEN
3.18154,2015,5,SEN
30.0939,2015,6,SEN
119.075,2015,7,SEN
336.855,2015,8,SEN
131.238,2015,9,SEN
94.1289,2015,10,SEN
0.37635,2015,11,SEN
0.12965,2015,12,SEN
0.00043,2016,1,SEN
0.89313,2016,2,SEN
6.00E-05,2016,3,SEN
0.73903,2016,4,SEN
9.04954,2016,5,SEN
42.8988,2016,6,SEN
223.082,2016,7,SEN
206.098,2016,8,SEN
235.229,2016,9,SEN
17.7401,2016,10,SEN
0.62381,2016,11,SEN
0.0014,2016,12,SEN
189.55,1991,1,TZA
112.109,1991,2,TZA
197.159,1991,3,TZA
151.026,1991,4,TZA
82.8311,1991,5,TZA
9.43056,1991,6,TZA
9.55096,1991,7,TZA
8.17598,1991,8,TZA
14.2885,1991,9,TZA
43.9668,1991,10,TZA
81.5788,1991,11,TZA
167.593,1991,12,TZA
90.1893,1992,1,TZA
143.049,1992,2,TZA
128.725,1992,3,TZA
182.558,1992,4,TZA
73.9676,1992,5,TZA
15.1946,1992,6,TZA
8.29667,1992,7,TZA
4.18528,1992,8,TZA
12.0556,1992,9,TZA
30.2789,1992,10,TZA
120.326,1992,11,TZA
151.898,1992,12,TZA
171.3,1993,1,TZA
143.037,1993,2,TZA
175.642,1993,3,TZA
153.517,1993,4,TZA
62.8034,1993,5,TZA
12.8529,1993,6,TZA
5.76061,1993,7,TZA
8.95719,1993,8,TZA
6.61319,1993,9,TZA
16.9775,1993,10,TZA
59.5686,1993,11,TZA
51.6446,1993,12,TZA
166.442,1994,1,TZA
171.197,1994,2,TZA
185.011,1994,3,TZA
121.202,1994,4,TZA
60.0556,1994,5,TZA
7.11365,1994,6,TZA
10.082,1994,7,TZA
10.8051,1994,8,TZA
8.65605,1994,9,TZA
30.6484,1994,10,TZA
90.0906,1994,11,TZA
149.261,1994,12,TZA
153.085,1995,1,TZA
160.654,1995,2,TZA
201.858,1995,3,TZA
130.175,1995,4,TZA
79.8466,1995,5,TZA
6.84641,1995,6,TZA
3.3684,1995,7,TZA
12.0057,1995,8,TZA
17.171,1995,9,TZA
38.7939,1995,10,TZA
32.4053,1995,11,TZA
113.471,1995,12,TZA
137.776,1996,1,TZA
223.183,1996,2,TZA
191.186,1996,3,TZA
132.75,1996,4,TZA
72.9495,1996,5,TZA
6.18287,1996,6,TZA
7.6822,1996,7,TZA
6.1952,1996,8,TZA
13.7074,1996,9,TZA
22.3603,1996,10,TZA
46.7393,1996,11,TZA
92.8502,1996,12,TZA
111.655,1997,1,TZA
105.651,1997,2,TZA
161.855,1997,3,TZA
188.742,1997,4,TZA
60.7435,1997,5,TZA
28.6652,1997,6,TZA
6.76379,1997,7,TZA
4.08814,1997,8,TZA
3.1552,1997,9,TZA
61.6584,1997,10,TZA
152.23,1997,11,TZA
267.428,1997,12,TZA
258.534,1998,1,TZA
184.91,1998,2,TZA
153.761,1998,3,TZA
195.798,1998,4,TZA
65.2294,1998,5,TZA
11.1376,1998,6,TZA
3.74077,1998,7,TZA
4.33337,1998,8,TZA
14.9856,1998,9,TZA
23.9682,1998,10,TZA
44.6506,1998,11,TZA
52.1769,1998,12,TZA
158.396,1999,1,TZA
78.6559,1999,2,TZA
263.679,1999,3,TZA
167.51,1999,4,TZA
38.9683,1999,5,TZA
21.9958,1999,6,TZA
10.1546,1999,7,TZA
13.9779,1999,8,TZA
13.8494,1999,9,TZA
17.2308,1999,10,TZA
102.748,1999,11,TZA
99.742,1999,12,TZA
87.5101,2000,1,TZA
76.1479,2000,2,TZA
183.653,2000,3,TZA
104.61,2000,4,TZA
38.0731,2000,5,TZA
18.1722,2000,6,TZA
4.52536,2000,7,TZA
12.235,2000,8,TZA
8.34864,2000,9,TZA
21.0767,2000,10,TZA
142.386,2000,11,TZA
198.603,2000,12,TZA
226.168,2001,1,TZA
116.949,2001,2,TZA
158.833,2001,3,TZA
130.489,2001,4,TZA
40.3075,2001,5,TZA
13.8067,2001,6,TZA
7.32159,2001,7,TZA
7.55591,2001,8,TZA
17.2088,2001,9,TZA
30.5498,2001,10,TZA
56.6257,2001,11,TZA
134.795,2001,12,TZA
212.903,2002,1,TZA
127,2002,2,TZA
237.909,2002,3,TZA
166.945,2002,4,TZA
47.4094,2002,5,TZA
8.62647,2002,6,TZA
3.28928,2002,7,TZA
12.9645,2002,8,TZA
18.822,2002,9,TZA
36.4127,2002,10,TZA
95.9263,2002,11,TZA
178.081,2002,12,TZA
137.881,2003,1,TZA
94.2762,2003,2,TZA
125.169,2003,3,TZA
112.749,2003,4,TZA
81.4682,2003,5,TZA
10.6031,2003,6,TZA
2.41171,2003,7,TZA
5.14858,2003,8,TZA
14.3118,2003,9,TZA
31.1167,2003,10,TZA
37.9661,2003,11,TZA
117.996,2003,12,TZA
144.773,2004,1,TZA
179.85,2004,2,TZA
150.068,2004,3,TZA
169.92,2004,4,TZA
10.3264,2004,5,TZA
10.0208,2004,6,TZA
0.96025,2004,7,TZA
3.14984,2004,8,TZA
51.5303,2004,9,TZA
39.4939,2004,10,TZA
100.524,2004,11,TZA
175.496,2004,12,TZA
165.341,2005,1,TZA
103.738,2005,2,TZA
158.271,2005,3,TZA
102.109,2005,4,TZA
69.9653,2005,5,TZA
3.75021,2005,6,TZA
2.01755,2005,7,TZA
7.02827,2005,8,TZA
11.8336,2005,9,TZA
27.4307,2005,10,TZA
35.3533,2005,11,TZA
70.1465,2005,12,TZA
91.5708,2006,1,TZA
128.079,2006,2,TZA
174.91,2006,3,TZA
193.081,2006,4,TZA
85.2088,2006,5,TZA
15.4708,2006,6,TZA
10.6532,2006,7,TZA
9.64865,2006,8,TZA
21.0038,2006,9,TZA
34.4825,2006,10,TZA
166.723,2006,11,TZA
267.868,2006,12,TZA
175.283,2007,1,TZA
133.551,2007,2,TZA
155.902,2007,3,TZA
107.449,2007,4,TZA
51.0482,2007,5,TZA
10.1644,2007,6,TZA
8.81773,2007,7,TZA
14.2634,2007,8,TZA
29.5605,2007,9,TZA
28.7704,2007,10,TZA
53.5827,2007,11,TZA
155.915,2007,12,TZA
138.212,2008,1,TZA
175.797,2008,2,TZA
202.854,2008,3,TZA
114.797,2008,4,TZA
32.4938,2008,5,TZA
6.61048,2008,6,TZA
2.9346,2008,7,TZA
2.46052,2008,8,TZA
19.7502,2008,9,TZA
50.5761,2008,10,TZA
94.8757,2008,11,TZA
101.559,2008,12,TZA
133.061,2009,1,TZA
164.79,2009,2,TZA
186.286,2009,3,TZA
102.721,2009,4,TZA
37.1435,2009,5,TZA
7.93347,2009,6,TZA
1.95245,2009,7,TZA
1.74205,2009,8,TZA
13.8697,2009,9,TZA
35.7358,2009,10,TZA
116.667,2009,11,TZA
171.663,2009,12,TZA
140.494,2010,1,TZA
161.691,2010,2,TZA
178.768,2010,3,TZA
129.512,2010,4,TZA
63.171,2010,5,TZA
22.2705,2010,6,TZA
1.39221,2010,7,TZA
2.94437,2010,8,TZA
9.76374,2010,9,TZA
16.5239,2010,10,TZA
49.1624,2010,11,TZA
116.087,2010,12,TZA
101.776,2011,1,TZA
138.434,2011,2,TZA
176.072,2011,3,TZA
131.283,2011,4,TZA
51.7223,2011,5,TZA
21.9333,2011,6,TZA
3.85908,2011,7,TZA
7.1308,2011,8,TZA
42.1947,2011,9,TZA
41.077,2011,10,TZA
120.808,2011,11,TZA
207.473,2011,12,TZA
101.814,2012,1,TZA
91.5278,2012,2,TZA
104.581,2012,3,TZA
141.309,2012,4,TZA
42.0875,2012,5,TZA
19.6995,2012,6,TZA
2.34608,2012,7,TZA
11.6461,2012,8,TZA
9.80791,2012,9,TZA
33.4241,2012,10,TZA
80.8135,2012,11,TZA
158.005,2012,12,TZA
157.643,2013,1,TZA
75.0285,2013,2,TZA
222.333,2013,3,TZA
168.927,2013,4,TZA
36.5546,2013,5,TZA
2.76643,2013,6,TZA
2.39679,2013,7,TZA
7.64686,2013,8,TZA
33.4599,2013,9,TZA
23.8706,2013,10,TZA
91.767,2013,11,TZA
168.722,2013,12,TZA
150.547,2014,1,TZA
134.483,2014,2,TZA
148.209,2014,3,TZA
132.472,2014,4,TZA
53.1271,2014,5,TZA
7.91846,2014,6,TZA
2.51411,2014,7,TZA
8.64984,2014,8,TZA
36.9189,2014,9,TZA
55.4904,2014,10,TZA
115.517,2014,11,TZA
157.503,2014,12,TZA
148.346,2015,1,TZA
69.1067,2015,2,TZA
102.202,2015,3,TZA
196.944,2015,4,TZA
83.1896,2015,5,TZA
18.0186,2015,6,TZA
1.06265,2015,7,TZA
1.72711,2015,8,TZA
14.1884,2015,9,TZA
43.3486,2015,10,TZA
126.78,2015,11,TZA
188.534,2015,12,TZA
247.081,2016,1,TZA
162.16,2016,2,TZA
159.638,2016,3,TZA
236.497,2016,4,TZA
50.1026,2016,5,TZA
13.2669,2016,6,TZA
14.2868,2016,7,TZA
7.18494,2016,8,TZA
15.7348,2016,9,TZA
19.0238,2016,10,TZA
67.3688,2016,11,TZA
